Xpath,Type
/Return/ReturnData/IRS990ScheduleF/GrantsToOrgsOutsideUS/Region,LineExplanationType
/Return/ReturnData/IRS990ScheduleF/InterestInForeignTrust,BooleanType
/Return/ReturnData/IRS990ScheduleF/InterestInForeignTrustInd,BooleanType
/Return/ReturnData/IRS990ScheduleF/NoRecipientOver5K,CheckboxType
/Return/ReturnData/IRS990ScheduleF/OwnForeignCorp,BooleanType
/Return/ReturnData/IRS990ScheduleF/PassiveForeignInvestCo,BooleanType
/Return/ReturnData/IRS990ScheduleF/PassiveForeignInvestmestCoInd,BooleanType
/Return/ReturnData/IRS990ScheduleF/SubtotalAmountSpent,USAmountType
/Return/ReturnData/IRS990ScheduleF/SubtotalEmployeesCnt,IntegerNNType
/Return/ReturnData/IRS990ScheduleF/SubtotalNumberOfEmployees,IntegerNNType
/Return/ReturnData/IRS990ScheduleF/SubtotalNumberOfOffices,IntegerNNType
/Return/ReturnData/IRS990ScheduleF/SubtotalOfficesCnt,IntegerNNType
/Return/ReturnData/IRS990ScheduleF/SubtotalSpentAmt,USAmountType
/Return/ReturnData/IRS990ScheduleF/SupplementalInformationDetail/ExplanationTxt,ExplanationType
/Return/ReturnData/IRS990ScheduleF/SupplementalInformationDetail/FormAndLineReferenceDesc,LineExplanationType
/Return/ReturnData/IRS990ScheduleF/Total501c3OrgCnt,IntegerNNType
/Return/ReturnData/IRS990ScheduleF/TotalAmountSpent,USAmountType
/Return/ReturnData/IRS990ScheduleF/TotalEmployeeCnt,IntegerNNType
/Return/ReturnData/IRS990ScheduleF/TotalNumberOf501c3Orgs,IntegerNNType
/Return/ReturnData/IRS990ScheduleF/TotalNumberOfEmployees,IntegerNNType
/Return/ReturnData/IRS990ScheduleF/TotalNumberOfOffices,IntegerNNType
/Return/ReturnData/IRS990ScheduleF/TotalNumberOfOtherOrgs,IntegerNNType
/Return/ReturnData/IRS990ScheduleF/TotalOfficeCnt,IntegerNNType
/Return/ReturnData/IRS990ScheduleF/TotalOtherOrgCnt,IntegerNNType
/Return/ReturnData/IRS990ScheduleF/TotalSpentAmt,USAmountType
/Return/ReturnData/IRS990ScheduleF/TransferToForeignCorp,BooleanType
/Return/ReturnData/IRS990ScheduleF/TransferToForeignCorpInd,BooleanType
/Return/ReturnData/IRS990ScheduleG/AddressOfGamingRecKeeperFrgn/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990ScheduleG/AddressOfGamingRecKeeperFrgn/City,TextType
/Return/ReturnData/IRS990ScheduleG/AddressOfGamingRecKeeperFrgn/Country,CountryType
/Return/ReturnData/IRS990ScheduleG/AddressOfGamingRecKeeperFrgn/PostalCode,TextType
/Return/ReturnData/IRS990ScheduleG/AddressOfGamingRecKeeperFrgn/ProvinceOrState,TextType
/Return/ReturnData/IRS990ScheduleG/AddressOfGamingRecKeeperUS/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990ScheduleG/AddressOfGamingRecKeeperUS/AddressLine2,StreetAddressType
/Return/ReturnData/IRS990ScheduleG/AddressOfGamingRecKeeperUS/City,CityType
/Return/ReturnData/IRS990ScheduleG/AddressOfGamingRecKeeperUS/State,StateType
/Return/ReturnData/IRS990ScheduleG/AddressOfGamingRecKeeperUS/ZIPCode,ZIPCodeType
/Return/ReturnData/IRS990ScheduleG/AddressOfThirdPartyForeign/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990ScheduleG/AddressOfThirdPartyForeign/City,TextType
/Return/ReturnData/IRS990ScheduleG/AddressOfThirdPartyForeign/Country,CountryType
/Return/ReturnData/IRS990ScheduleG/AddressOfThirdPartyForeign/PostalCode,TextType
/Return/ReturnData/IRS990ScheduleG/AddressOfThirdPartyForeign/ProvinceOrState,TextType
/Return/ReturnData/IRS990ScheduleG/AddressOfThirdPartyUS/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990ScheduleG/AddressOfThirdPartyUS/AddressLine2,StreetAddressType
/Return/ReturnData/IRS990ScheduleG/AddressOfThirdPartyUS/City,CityType
/Return/ReturnData/IRS990ScheduleG/AddressOfThirdPartyUS/State,StateType
/Return/ReturnData/IRS990ScheduleG/AddressOfThirdPartyUS/ZIPCode,ZIPCodeType
/Return/ReturnData/IRS990ScheduleG/AgreementRefFundraising,BooleanType
/Return/ReturnData/IRS990ScheduleG/AgrmtProfFundraisingActyInd,BooleanType
/Return/ReturnData/IRS990ScheduleG/AllStates,StringType
/Return/ReturnData/IRS990ScheduleG/AllStatesCd,StringType
/Return/ReturnData/IRS990ScheduleG/AmountDistributed,USAmountType
/Return/ReturnData/IRS990ScheduleG/AmtOfGamingRevenueRecvdByOrg,USAmountType
/Return/ReturnData/IRS990ScheduleG/AmtOfGamingRevenueRetndBy3Prty,USAmountType
/Return/ReturnData/IRS990ScheduleG/CharitableDistribRequired,BooleanType
/Return/ReturnData/IRS990ScheduleG/CharitableDistributionRqrInd,BooleanType
/Return/ReturnData/IRS990ScheduleG/CntrctWith3rdPrtyForGameRevInd,BooleanType
/Return/ReturnData/IRS990ScheduleG/ContractWith3rdPartyForGamRev,BooleanType
/Return/ReturnData/IRS990ScheduleG/DistributedAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/EmailSolicitations,CheckboxType
/Return/ReturnData/IRS990ScheduleG/EmailSolicitationsInd,CheckboxType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/CashPrizesEvent1,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/CashPrizesEvent2,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/CashPrizesOtherEvents,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/CashPrizesTotalEvents,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/CharitableContribOtherEvents,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/CharitableContributionsEvent1,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/CharitableContributionsEvent2,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/CharitableContributionsTotal,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/DirectExpenseSummaryEvents,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/EntertainmentEvent1,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/EntertainmentEvent2,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/EntertainmentOtherEvents,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/EntertainmentTotalEvents,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/FoodAndBeverageEvent1,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/FoodAndBeverageEvent2,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/FoodAndBeverageOtherEvents,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/FoodAndBeverageTotalEvents,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/GrossReceiptsEvent1,USAmountNNType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/GrossReceiptsEvent2,USAmountNNType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/GrossReceiptsOtherEvents,USAmountNNType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/GrossReceiptsTotal,USAmountNNType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/GrossRevenueEvent1,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/GrossRevenueEvent2,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/GrossRevenueOtherEvents,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/GrossRevenueTotalEvents,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/NameOfEvent1,LineExplanationType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/NameOfEvent2,LineExplanationType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/NetIncomeSummary,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/NonCashPrizesEvent1,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/NonCashPrizesEvent2,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/NonCashPrizesOtherEvents,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/NonCashPrizesTotalEvents,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/OtherDirectExpensesEvent1,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/OtherDirectExpensesEvent2,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/OtherDirectExpensesOtherEvents,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/OtherDirectExpensesTotalEvents,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/RentFacilityCostsEvent1,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/RentFacilityCostsEvent2,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/RentFacilityCostsOtherEvents,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/RentFacilityCostsTotalEvents,USAmountType
/Return/ReturnData/IRS990ScheduleG/EventsInformation/TotalNumberOfOtherEvents,IntegerNNType
/Return/ReturnData/IRS990ScheduleG/ExplanationIfNo,ShortExplanationType
/Return/ReturnData/IRS990ScheduleG/ExplanationIfNoTxt,ShortExplanationType
/Return/ReturnData/IRS990ScheduleG/ExplanationIfYes,ShortExplanationType
/Return/ReturnData/IRS990ScheduleG/ExplanationIfYesTxt,ShortExplanationType
/Return/ReturnData/IRS990ScheduleG/Form990ScheduleGPartIV/Explanation,ExplanationType
/Return/ReturnData/IRS990ScheduleG/Form990ScheduleGPartIV/Identifier,LineExplanationType
/Return/ReturnData/IRS990ScheduleG/Form990ScheduleGPartIV/ReturnReference,LineExplanationType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ActivityTxt,ShortExplanationType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/AddressLine1Txt,StreetAddressType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/AddressLine2,StreetAddressType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/City,TextType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/CityNm,TextType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/Country,CountryType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/CountryCd,CountryType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/ForeignPostalCd,TextType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/PostalCode,TextType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/ProvinceOrState,TextType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/ProvinceOrStateNm,TextType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/FundraiserControlOfFundsInd,BooleanType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/GrossReceiptsAmt,USAmountNNType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/NetToOrganizationAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/OrganizationBusinessName/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/OrganizationBusinessName/BusinessNameLine1Txt,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/OrganizationBusinessName/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/OrganizationBusinessName/BusinessNameLine2Txt,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/PersonNm,PersonNameType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/RetainedByContractorAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/AddressLine1Txt,StreetAddressType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/AddressLine2,StreetAddressType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/AddressLine2Txt,StreetAddressType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/City,CityType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/CityNm,CityType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/State,StateType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/StateAbbreviationCd,StateType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/ZIPCd,ZIPCodeType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/ZIPCode,ZIPCodeType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/Activity,ShortExplanationType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/AddressLine2,StreetAddressType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/City,TextType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/Country,CountryType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/PostalCode,TextType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/ProvinceOrState,TextType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/AddressLine1,StreetAddressType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/AddressLine2,StreetAddressType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/City,CityType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/State,StateType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/ZIPCode,ZIPCodeType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AmountRetainedByContractor,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/FundraiserControlOfFunds,BooleanType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/GrossReceipts,USAmountNNType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/NameOfIndividual,PersonNameType
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/NameOfOrganization/BusinessNameLine1,BusinessNameLine1Type
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/NameOfOrganization/BusinessNameLine2,BusinessNameLine2Type
/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/NetToOrganization,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/CashPrizesEvent1Amt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/CashPrizesEvent2Amt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/CashPrizesOtherEventsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/CashPrizesTotalEventsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/CharitableContributionsTotAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/CharitableContriEvent1Amt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/CharitableContriEvent2Amt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/CharitableContriOtherEventsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/DirectExpenseSummaryEventsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/EntertainmentEvent1Amt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/EntertainmentEvent2Amt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/EntertainmentOtherEventsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/EntertainmentTotalEventsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/Event1Nm,LineExplanationType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/Event2Nm,LineExplanationType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/FoodAndBeverageEvent1Amt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/FoodAndBeverageEvent2Amt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/FoodAndBeverageOtherEventsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/FoodAndBeverageTotalEventsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/GrossReceiptsEvent1Amt,USAmountNNType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/GrossReceiptsEvent2Amt,USAmountNNType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/GrossReceiptsOtherEventsAmt,USAmountNNType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/GrossReceiptsTotalAmt,USAmountNNType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/GrossRevenueEvent1Amt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/GrossRevenueEvent2Amt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/GrossRevenueOtherEventsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/GrossRevenueTotalEventsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/NameOfEvent1Amt,LineExplanationType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/NameOfEvent2Amt,LineExplanationType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/NetIncomeSummaryAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/NonCashPrizesEvent1Amt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/NonCashPrizesEvent2Amt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/NonCashPrizesOtherEventsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/NonCashPrizesTotalEventsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/OthDirectExpnssOtherEventsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/OthDirectExpnssTotalEventsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/OtherDirectExpensesEvent1Amt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/OtherDirectExpensesEvent2Amt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/OtherEventsTotalCnt,IntegerNNType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/RentFacilityCostsEvent1Amt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/RentFacilityCostsEvent2Amt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/RentFcltyCostsOtherEventsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/RentFcltyCostsTotalEventsAmt,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/CashPrizesBingo,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/CashPrizesOtherGaming,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/CashPrizesPullTabs,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/CashPrizesTotalGaming,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/DirectExpenseSummaryGaming,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/GrossRevenueBingo,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/GrossRevenueOtherGaming,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/GrossRevenuePullTabs,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/GrossRevenueTotalGaming,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/NetGamingIncomeSummary,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/NonCashPrizesBingo,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/NonCashPrizesOtherGaming,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/NonCashPrizesPullTabs,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/NonCashPrizesTotalGaming,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/OtherDirectExpensesBingo,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/OtherDirectExpensesOtherGaming,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/OtherDirectExpensesPullTabs,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/OtherDirectExpensesTotalGaming,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/RentFacilityCostsBingo,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/RentFacilityCostsOtherGaming,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/RentFacilityCostsPullTabs,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/RentFacilityCostsTotalGaming,USAmountType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/VolunteerLaborBingo,BooleanType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/VolunteerLaborOtherGaming,BooleanType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/VolunteerLaborPercentageBingo,RatioType
/Return/ReturnData/IRS990ScheduleG/GamingInformation/VolunteerLaborPrcntagePullTabs,RatioType
